시군구,번지,본번,부번,단지명,전월세구분,전용면적(㎡),계약년월,계약일,보증금(만원),월세(만원),층,건축년도,도로명
부산광역시 남구 대연동,1767-20,1767,20,썬샤인 DR 시티,전세,26.29,202012,22,"11,000",0,11,2018,수영로 169
부산광역시 남구 대연동,1767-20,1767,20,썬샤인 DR 시티,월세,21.71,202012,28,"8,000",10,10,2018,수영로 169
부산광역시 남구 대연동,887-2,887,2,에비뉴엘,월세,20.91,202012,19,"2,000",45,10,2020,유엔평화로13번길 4-8
부산광역시 남구 대연동,887-2,887,2,에비뉴엘,전세,24.86,202012,19,"12,000",0,8,2020,유엔평화로13번길 4-8
부산광역시 남구 대연동,1744-1,1744,1,이든타워팰리스,월세,23.04,202012,7,500,45,7,2020,수영로219번길 9
부산광역시 남구 대연동,1744-1,1744,1,이든타워팰리스,월세,32.68,202012,14,"2,000",53,10,2020,수영로219번길 9
부산광역시 남구 대연동,1744-1,1744,1,이든타워팰리스,월세,32.68,202012,23,"12,000",12,8,2020,수영로219번길 9
부산광역시 남구 대연동,1744-1,1744,1,이든타워팰리스,월세,22.44,202012,29,"2,000",45,5,2020,수영로219번길 9
부산광역시 남구 대연동,1744-1,1744,1,이든타워팰리스,전세,29.23,202012,31,"12,000",0,8,2020,수영로219번길 9
부산광역시 남구 대연동,1508-36,1508,36,이즈라이크 디 36,전세,28.38,202012,31,"11,000",0,5,2020,진남로70번길 13
부산광역시 남구 대연동,1766-6,1766,6,제이엠코델리아,전세,24.33,202012,14,"9,100",0,9,2019,못골로12번길 17
부산광역시 남구 대연동,1766-6,1766,6,제이엠코델리아,전세,28.36,202012,24,"11,000",0,11,2019,못골로12번길 17
부산광역시 남구 대연동,563-5,563,5,푸른나무,전세,71.79,202012,20,"22,000",0,5,2016,유엔로215번길 20
부산광역시 남구 대연동,1730-14,1730,14,플러스빌5,전세,19.11,202012,11,"5,250",0,6,2012,유엔평화로9번길 43
부산광역시 남구 대연동,1730-14,1730,14,플러스빌5,전세,19.11,202012,11,"5,500",0,6,2012,유엔평화로9번길 43
부산광역시 남구 문현동,470-9,470,9,금융센터 디온플레이스,월세,25.58,202012,16,"1,000",40,22,2014,전포대로110번길 5
부산광역시 남구 문현동,470-9,470,9,금융센터 디온플레이스,월세,27.13,202012,18,"1,000",40,8,2014,전포대로110번길 5
부산광역시 남구 문현동,470-9,470,9,금융센터 디온플레이스,월세,29.87,202012,22,"2,500",40,7,2014,전포대로110번길 5
부산광역시 남구 문현동,640-1,640,1,대동레미안 센트럴시티3,전세,28.25,202012,5,"11,500",0,10,2018,전포대로 64
부산광역시 남구 문현동,640-1,640,1,대동레미안 센트럴시티3,전세,28.25,202012,6,"13,000",0,7,2018,전포대로 64
부산광역시 남구 문현동,640-1,640,1,대동레미안 센트럴시티3,전세,28.25,202012,15,"12,000",0,12,2018,전포대로 64
부산광역시 남구 문현동,640-1,640,1,대동레미안 센트럴시티3,월세,28.77,202012,19,"10,000",10,7,2018,전포대로 64
부산광역시 남구 문현동,648-13,648,13,대성문 문현3차 퀸즈W,전세,35.35,202012,31,"9,000",0,5,2014,전포대로 46-1
부산광역시 남구 문현동,1227-2,1227,2,문현금융단지 IFC부산 복합시설,월세,50.21,202012,1,500,84,29,2018,전포대로 133
부산광역시 남구 문현동,1227-2,1227,2,문현금융단지 IFC부산 복합시설,전세,39.82,202012,3,"17,000",0,12,2018,전포대로 133
부산광역시 남구 문현동,1227-2,1227,2,문현금융단지 IFC부산 복합시설,전세,39.82,202012,6,"19,000",0,10,2018,전포대로 133
부산광역시 남구 문현동,1227-2,1227,2,문현금융단지 IFC부산 복합시설,월세,50.21,202012,7,"6,000",45,20,2018,전포대로 133
부산광역시 남구 문현동,1227-2,1227,2,문현금융단지 IFC부산 복합시설,전세,50.21,202012,12,"21,000",0,28,2018,전포대로 133
부산광역시 남구 문현동,1227-2,1227,2,문현금융단지 IFC부산 복합시설,전세,39.82,202012,13,"15,750",0,36,2018,전포대로 133
부산광역시 남구 문현동,1227-2,1227,2,문현금융단지 IFC부산 복합시설,월세,39.82,202012,14,"6,000",21,35,2018,전포대로 133
부산광역시 남구 문현동,1227-2,1227,2,문현금융단지 IFC부산 복합시설,월세,39.82,202012,15,"7,000",40,34,2018,전포대로 133
부산광역시 남구 문현동,1227-2,1227,2,문현금융단지 IFC부산 복합시설,전세,50.21,202012,15,"18,900",0,13,2018,전포대로 133
부산광역시 남구 문현동,1227-2,1227,2,문현금융단지 IFC부산 복합시설,전세,39.82,202012,19,"16,000",0,23,2018,전포대로 133
부산광역시 남구 문현동,1227-2,1227,2,문현금융단지 IFC부산 복합시설,전세,39.82,202012,19,"15,000",0,29,2018,전포대로 133
부산광역시 남구 문현동,1227-2,1227,2,문현금융단지 IFC부산 복합시설,월세,39.82,202012,21,"1,000",68,17,2018,전포대로 133
부산광역시 남구 문현동,1227-2,1227,2,문현금융단지 IFC부산 복합시설,월세,50.21,202012,22,"6,000",45,20,2018,전포대로 133
부산광역시 남구 문현동,1227-2,1227,2,문현금융단지 IFC부산 복합시설,전세,39.82,202012,22,"20,000",0,10,2018,전포대로 133
부산광역시 남구 문현동,1227-2,1227,2,문현금융단지 IFC부산 복합시설,전세,39.82,202012,22,"19,000",0,26,2018,전포대로 133
부산광역시 남구 문현동,1227-2,1227,2,문현금융단지 IFC부산 복합시설,전세,50.21,202012,23,"21,000",0,27,2018,전포대로 133
부산광역시 남구 문현동,1227-2,1227,2,문현금융단지 IFC부산 복합시설,월세,50.21,202012,24,"5,000",53,16,2018,전포대로 133
부산광역시 남구 문현동,1227-2,1227,2,문현금융단지 IFC부산 복합시설,월세,50.21,202012,28,"3,000",69,29,2018,전포대로 133
부산광역시 남구 문현동,479-25,479,25,문현프라다,월세,26.96,202012,2,"3,000",60,12,2020,전포대로40번길 41
부산광역시 남구 문현동,479-25,479,25,문현프라다,전세,23.63,202012,5,"13,000",0,10,2020,전포대로40번길 41
부산광역시 남구 문현동,479-25,479,25,문현프라다,전세,27.55,202012,6,"14,000",0,6,2020,전포대로40번길 41
부산광역시 남구 문현동,479-25,479,25,문현프라다,월세,21.13,202012,9,"2,000",50,7,2020,전포대로40번길 41
부산광역시 남구 문현동,479-25,479,25,문현프라다,월세,23.63,202012,9,"8,000",30,9,2020,전포대로40번길 41
부산광역시 남구 문현동,479-25,479,25,문현프라다,전세,29.43,202012,10,"14,000",0,9,2020,전포대로40번길 41
부산광역시 남구 문현동,479-25,479,25,문현프라다,월세,23.63,202012,21,"6,000",30,7,2020,전포대로40번길 41
부산광역시 남구 문현동,479-25,479,25,문현프라다,전세,27.55,202012,26,"13,000",0,4,2020,전포대로40번길 41
부산광역시 남구 문현동,479-25,479,25,문현프라다,월세,23.63,202012,28,"10,000",8,9,2020,전포대로40번길 41
부산광역시 남구 문현동,479-25,479,25,문현프라다,전세,26.96,202012,28,"14,000",0,7,2020,전포대로40번길 41
부산광역시 남구 문현동,479-25,479,25,문현프라다,월세,26.96,202012,30,"2,000",51,8,2020,전포대로40번길 41
부산광역시 남구 문현동,641-2,641,2,성신탑빌,월세,21.44,202012,20,200,32,6,2016,전포대로 62
부산광역시 남구 문현동,801-13,801,13,정문파크,전세,29.56,202012,15,"9,000",0,9,2018,남동천로 14-2
부산광역시 남구 문현동,801-13,801,13,정문파크,전세,28.22,202012,17,"9,400",0,10,2018,남동천로 14-2
부산광역시 남구 문현동,805-1,805,1,홍익빌레트Ⅲ,전세,58.93,202012,11,"17,000",0,6,2016, 
부산광역시 남구 용당동,310,310,0,라임하우스,월세,58.65,202012,24,200,30,3,2015,신선로337번길 20
부산광역시 동구 범일동,830-140,830,140,동일타워,전세,47.75,202012,7,"16,800",0,27,2014,조방로 14
부산광역시 동구 범일동,830-140,830,140,동일타워,월세,42.17,202012,8,"2,000",67,25,2014,조방로 14
부산광역시 동구 범일동,830-140,830,140,동일타워,전세,32.08,202012,15,"9,500",0,19,2014,조방로 14
부산광역시 동구 범일동,830-140,830,140,동일타워,월세,29.64,202012,21,"1,000",40,18,2014,조방로 14
부산광역시 동구 범일동,830-140,830,140,동일타워,월세,27.11,202012,23,"1,500",35,13,2014,조방로 14
부산광역시 동구 범일동,141-2,141,2,범일2차봄여름가을겨울,전세,28.04,202012,2,"12,500",0,18,2019,중앙대로 487
부산광역시 동구 범일동,141-2,141,2,범일2차봄여름가을겨울,월세,28.04,202012,24,"4,000",36,16,2019,중앙대로 487
부산광역시 동구 범일동,631-5,631,5,영남골든뷰,월세,24.76,202012,23,"5,000",22,9,2019,범일로 86
부산광역시 동구 수정동,1352,1352,0,협성휴포레·부산진역 오션뷰,월세,32.69,202012,9,"1,000",50,33,2019, 
부산광역시 동구 좌천동,165-5,165,5,아이유파크,월세,28.13,202012,24,500,37,4,2019,자성로8번길 4-5
부산광역시 동구 좌천동,165-5,165,5,아이유파크,월세,28.13,202012,28,500,42,13,2019,자성로8번길 4-5
부산광역시 동구 초량동,283-1,283,1,(283-1),전세,15.97,202012,10,"5,500",0,2,2018,초량상로 92-1
부산광역시 동구 초량동,422-2,422,2,대영 아르피나,전세,51.98,202012,4,"20,000",0,14,2019,초량중로 59
부산광역시 동구 초량동,1226,1226,0,범양레우스 센트럴베이,전세,27.55,202012,18,"9,000",0,8,2020, 
부산광역시 동구 초량동,590-12,590,12,스타타워,전세,29.14,202012,9,"9,000",0,3,2020,초량중로 26-1
부산광역시 동구 초량동,590-12,590,12,스타타워,전세,29.14,202012,9,"9,000",0,5,2020,초량중로 26-1
부산광역시 동구 초량동,590-12,590,12,스타타워,전세,28.64,202012,9,"13,000",0,9,2020,초량중로 26-1
부산광역시 동구 초량동,590-12,590,12,스타타워,전세,23.5,202012,11,"8,000",0,3,2020,초량중로 26-1
부산광역시 동구 초량동,590-12,590,12,스타타워,전세,23.5,202012,11,"8,000",0,4,2020,초량중로 26-1
부산광역시 동구 초량동,590-12,590,12,스타타워,전세,23.5,202012,14,"8,000",0,5,2020,초량중로 26-1
부산광역시 동구 초량동,590-12,590,12,스타타워,월세,29.14,202012,14,"9,000",12,6,2020,초량중로 26-1
부산광역시 동구 초량동,590-12,590,12,스타타워,전세,28.64,202012,15,"12,000",0,7,2020,초량중로 26-1
부산광역시 동구 초량동,590-12,590,12,스타타워,전세,22.9,202012,15,"8,000",0,3,2020,초량중로 26-1
부산광역시 동구 초량동,590-12,590,12,스타타워,월세,24.08,202012,24,"4,000",30,9,2020,초량중로 26-1
부산광역시 동구 초량동,590-12,590,12,스타타워,전세,28.64,202012,28,"13,000",0,11,2020,초량중로 26-1
부산광역시 동구 초량동,1145-9,1145,9,신화하니엘 더시티,전세,49.24,202012,3,"19,000",0,16,2016,고관로 48
부산광역시 동구 초량동,1145-9,1145,9,신화하니엘 더시티,월세,49.24,202012,17,"1,000",61,8,2016,고관로 48
부산광역시 동구 초량동,1145-9,1145,9,신화하니엘 더시티,전세,49.13,202012,24,"17,500",0,19,2016,고관로 48
부산광역시 동구 초량동,1201-1,1201,1,아스티부산,전세,22.66,202012,14,"10,300",0,6,2017,중앙대로214번길 7-8
부산광역시 동구 초량동,1201-1,1201,1,아스티부산,전세,23.02,202012,17,"11,000",0,16,2017,중앙대로214번길 7-8
부산광역시 동구 초량동,104-14,104,14,예그린하우스,전세,23.63,202012,9,"4,500",0,4,2016,초량중로115번길 5-9
부산광역시 동구 초량동,104-14,104,14,예그린하우스,전세,19.5,202012,11,"4,000",0,5,2016,초량중로115번길 5-9
부산광역시 동구 초량동,1146-2,1146,2,지원 더뷰 시티,월세,29.51,202012,1,"12,000",10,15,2020,고관로 40
부산광역시 동구 초량동,1146-2,1146,2,지원 더뷰 시티,전세,29.97,202012,4,"12,000",0,17,2020,고관로 40
부산광역시 동구 초량동,1146-2,1146,2,지원 더뷰 시티,전세,29.4,202012,7,"12,000",0,8,2020,고관로 40
부산광역시 동구 초량동,1146-2,1146,2,지원 더뷰 시티,전세,27.36,202012,7,"12,000",0,7,2020,고관로 40
부산광역시 동구 초량동,1146-2,1146,2,지원 더뷰 시티,월세,29.4,202012,10,"2,000",50,3,2020,고관로 40
부산광역시 동구 초량동,1146-2,1146,2,지원 더뷰 시티,월세,29.97,202012,11,"12,000",12,18,2020,고관로 40
부산광역시 동구 초량동,1146-2,1146,2,지원 더뷰 시티,전세,29.4,202012,12,"12,000",0,3,2020,고관로 40
부산광역시 동구 초량동,1146-2,1146,2,지원 더뷰 시티,월세,29.4,202012,17,"2,000",50,2,2020,고관로 40
부산광역시 동구 초량동,1145-1,1145,1,초량마리나베이시티,월세,51.04,202012,5,"2,000",60,7,2018,고관로 54
부산광역시 동구 초량동,598-12,598,12,하버씨티,전세,29,202012,3,"10,500",0,8,2018,대영로239번길 17
부산광역시 동래구 낙민동,297-3,297,3,대신리치플러스,월세,23.94,202012,14,"1,000",27,2,2008,충렬대로256번가길 22
부산광역시 동래구 낙민동,291-9,291,9,오름캐슬,월세,28.89,202012,18,"3,000",40,13,2017,충렬대로258번길 20
부산광역시 동래구 낙민동,288-39,288,39,해강그랜드빌,월세,24.23,202012,29,"1,500",35,6,2013,충렬대로256번가길 23
부산광역시 동래구 명륜동,596-3,596,3,블루파크,월세,25.23,202012,9,"6,000",22,10,2019,충렬대로237번길 139
부산광역시 동래구 명륜동,596-3,596,3,블루파크,월세,21.72,202012,30,"3,000",25,11,2019,충렬대로237번길 139
부산광역시 동래구 명륜동,526-35,526,35,에이펙스타운,월세,33.95,202012,1,"2,000",62,7,2020,온천천로 185
부산광역시 동래구 명륜동,526-35,526,35,에이펙스타운,월세,27.24,202012,14,"1,000",57,12,2020,온천천로 185
부산광역시 동래구 명륜동,526-35,526,35,에이펙스타운,월세,30.45,202012,15,"2,000",60,7,2020,온천천로 185
부산광역시 동래구 명륜동,526-35,526,35,에이펙스타운,월세,33.95,202012,18,"1,000",70,14,2020,온천천로 185
부산광역시 동래구 사직동,112-4,112,4,(112-4),전세,18.83,202012,10,"8,000",0,3,2019,여고로40번길 10
부산광역시 동래구 사직동,859-1,859,1,(859-1),전세,30.69,202012,10,"14,000",0,4,2020, 
부산광역시 동래구 사직동,77-24,77,24,동우오피스텔,전세,21.96,202012,19,"5,000",0,2,2003,아시아드대로171번길 82
부산광역시 동래구 사직동,25-10,25,10,석포로얄캐슬,전세,84.77,202012,15,"22,000",0,12,2013,석사북로 4
부산광역시 동래구 사직동,50-15,50,15,오름파크,전세,63.15,202012,28,"19,000",0,4,2016,석사로 21
부산광역시 동래구 수안동,338-1,338,1,동래센텀파크,전세,74.25,202012,10,"20,000",0,3,null,충렬대로245번길 37
부산광역시 동래구 수안동,11-24,11,24,새한센시빌(11-24),월세,24.2,202012,30,300,30,8,2004,명륜로 33
부산광역시 동래구 안락동,592-13,592,13,안락펠리체,전세,38.65,202012,17,"13,000",0,7,2018,명안로9번길 13
부산광역시 동래구 안락동,425-18,425,18,이안가득,월세,22.89,202012,20,"3,000",30,2,2018,반송로218번길 10
부산광역시 동래구 온천동,182-7,182,7,KH파인우스,월세,25.63,202012,2,500,40,9,2019,온천장로 75
부산광역시 동래구 온천동,182-7,182,7,KH파인우스,월세,25.63,202012,19,500,38,8,2019,온천장로 75
부산광역시 동래구 온천동,182-7,182,7,KH파인우스,월세,25.63,202012,25,500,40,11,2019,온천장로 75
부산광역시 동래구 온천동,1380-18,1380,18,M팰리스,전세,25.83,202012,16,"10,000",0,7,2018,여고북로33번길 33
부산광역시 동래구 온천동,153-8,153,8,SK HUB SKY,전세,35.43,202012,9,"11,000",0,22,2006,중앙대로 1523
부산광역시 동래구 온천동,1422-23,1422,23,Z1 TOWER,전세,24.57,202012,10,"5,000",0,8,2015,아시아드대로 256-5
부산광역시 동래구 온천동,193-6,193,6,금강파크뷰,전세,52.88,202012,4,"17,500",0,11,2018,금강로106번길 8-3
부산광역시 동래구 온천동,155-10,155,10,동래 창덕더파크,전세,56.06,202012,11,"19,500",0,16,2018,온천장로 110-1
부산광역시 동래구 온천동,155-10,155,10,동래 창덕더파크,전세,51.02,202012,22,"18,000",0,20,2018,온천장로 110-1
부산광역시 동래구 온천동,1838,1838,0,동래효성 해링턴플레이스,월세,56.24,202012,4,"1,000",65,11,2019, 
부산광역시 동래구 온천동,1838,1838,0,동래효성 해링턴플레이스,월세,56.24,202012,20,"1,000",65,16,2019, 
부산광역시 동래구 온천동,345-29,345,29,두루빌리지,전세,70.24,202012,9,"18,000",0,2,2014, 
부산광역시 동래구 온천동,444-61,444,61,렉서스,전세,26.65,202012,19,"7,500",0,7,2012,차밭골로21번길 31-8
부산광역시 동래구 온천동,1832,1832,0,명륜역 대원칸타빌,월세,27.66,202012,2,"2,000",30,13,2014,온천장로 21
부산광역시 동래구 온천동,1832,1832,0,명륜역 대원칸타빌,전세,29.56,202012,12,"8,000",0,10,2014,온천장로 21
부산광역시 동래구 온천동,1832,1832,0,명륜역 대원칸타빌,월세,29.56,202012,12,"2,000",35,16,2014,온천장로 21
부산광역시 동래구 온천동,1832,1832,0,명륜역 대원칸타빌,월세,29.56,202012,16,500,45,8,2014,온천장로 21
부산광역시 동래구 온천동,475-13,475,13,명륜타운,월세,21.71,202012,17,"2,000",40,7,2018,금강로62번길 34
부산광역시 동래구 온천동,475-13,475,13,명륜타운,월세,20.88,202012,25,500,45,2,2018,금강로62번길 34
부산광역시 동래구 온천동,478-16,478,16,시티라이프,전세,24.37,202012,17,"7,000",0,10,2019,동래로 7-7
부산광역시 동래구 온천동,480-21,480,21,시티프라자,전세,28.94,202012,29,"9,450",0,3,2017, 
부산광역시 동래구 온천동,1453-5,1453,5,신성노블레스,월세,23.76,202012,24,"1,000",50,2,2017,미남로146번길 70
부산광역시 동래구 온천동,189-18,189,18,신화하니엘 더 라임,월세,43.27,202012,3,"3,000",40,2,2017, 
부산광역시 동래구 온천동,1441-29,1441,29,아도로힐타운,전세,24.19,202012,1,"7,500",0,7,null,충렬대로148번길 6
부산광역시 동래구 온천동,1441-29,1441,29,아도로힐타운,전세,23.96,202012,26,"7,000",0,8,null,충렬대로148번길 6
부산광역시 동래구 온천동,1441-29,1441,29,아도로힐타운,전세,22.09,202012,29,"6,000",0,6,null,충렬대로148번길 6
부산광역시 동래구 온천동,190-26,190,26,엘타워,월세,29.35,202012,9,"4,000",28,2,2018,차밭골로24번길 17
부산광역시 동래구 온천동,1248-9,1248,9,영남어반시티,전세,55.53,202012,5,"12,600",0,11,2016,사직북로28번길 200
부산광역시 동래구 온천동,473-18,473,18,온천동 예당하우스,월세,26.72,202012,11,"1,000",44,7,2019,동래로19번길 14-8
부산광역시 동래구 온천동,164-66,164,66,온천동 위너비타,월세,27.39,202012,5,300,30,1,2003,온천장로 102
부산광역시 동래구 온천동,1412-1,1412,1,온천동반도보라스카이뷰,월세,25.76,202012,15,"1,000",30,20,2006,아시아드대로 234
부산광역시 동래구 온천동,1412-1,1412,1,온천동반도보라스카이뷰,전세,31.5,202012,30,"7,000",0,13,2006,아시아드대로 234
부산광역시 동래구 온천동,94-20,94,20,용진스타티스,전세,43.76,202012,11,"11,550",0,9,2013,금강로 148
부산광역시 동래구 온천동,159-20,159,20,이다오피스텔,월세,28.06,202012,9,500,39,6,2013,중앙대로 1495-9
부산광역시 동래구 온천동,193-27,193,27,태정듀크,전세,18.01,202012,10,"8,000",0,7,2020,금강로106번길 14-6
부산광역시 동래구 온천동,193-27,193,27,태정듀크,월세,17.97,202012,11,"6,500",15,7,2020,금강로106번길 14-6
부산광역시 동래구 온천동,193-27,193,27,태정듀크,전세,18.01,202012,12,"8,000",0,5,2020,금강로106번길 14-6
부산광역시 동래구 온천동,193-27,193,27,태정듀크,전세,18.01,202012,16,"8,000",0,6,2020,금강로106번길 14-6
부산광역시 동래구 온천동,193-27,193,27,태정듀크,전세,18.01,202012,21,"8,000",0,3,2020,금강로106번길 14-6
부산광역시 동래구 온천동,193-27,193,27,태정듀크,월세,18.01,202012,22,"2,000",30,13,2020,금강로106번길 14-6
부산광역시 동래구 온천동,193-27,193,27,태정듀크,월세,18.01,202012,31,"2,000",35,9,2020,금강로106번길 14-6
부산광역시 동래구 온천동,480-18,480,18,프리랜드,월세,28.06,202012,7,500,60,4,2020, 
부산광역시 동래구 온천동,480-18,480,18,프리랜드,월세,20.45,202012,22,"4,000",15,10,2020, 
부산광역시 동래구 온천동,1750-33,1750,33,프리존오피스텔,전세,28.96,202012,12,"6,500",0,4,2004,온천장로 14
부산광역시 동래구 온천동,1446-53,1446,53,하이빌(1446-53),전세,40.08,202012,12,"11,000",0,2,2012,충렬대로100번나길 14
부산광역시 동래구 온천동,480-22,480,22,행복드림,전세,20.74,202012,6,"6,000",0,4,2017, 
부산광역시 동래구 온천동,480-22,480,22,행복드림,전세,29.88,202012,29,"10,000",0,8,2017, 
부산광역시 동래구 온천동,155-6,155,6,허브하우스,전세,28.12,202012,30,"7,000",0,2,2013,온천장로 112-7
부산광역시 부산진구 가야동,343-24,343,24,동산주택,전세,47.31,202012,15,"9,000",0,6,2013,대학로 38-5
부산광역시 부산진구 가야동,656-14,656,14,보광센츄어리,전세,64.69,202012,9,"20,000",0,7,2016,냉정로 233
부산광역시 부산진구 가야동,444-31,444,31,성주원룸,월세,22.07,202012,5,"2,000",30,6,2013,대학로46번길 39
부산광역시 부산진구 가야동,379-3,379,3,세화빌딩,월세,23.85,202012,27,500,35,7,2006,대학로 3
부산광역시 부산진구 가야동,617-21,617,21,아너스카이저,월세,20.67,202012,18,"2,000",40,7,2019,냉정로 257
부산광역시 부산진구 가야동,300-17,300,17,아델라,전세,21.2,202012,28,"7,000",0,9,null,가야대로572번길 7-7
부산광역시 부산진구 가야동,638-1,638,1,카멜리아오피스텔,월세,22.38,202012,17,500,27,5,2004,가야대로498번길 33
부산광역시 부산진구 개금동,177-339,177,339,(177-339),월세,20.26,202012,29,"3,500",30,10,2019,복지로13번길 12-5
부산광역시 부산진구 개금동,527-220,527,220,개금인제빌리지,월세,29.89,202012,2,"2,000",50,3,2019,냉정로178번길 27-7
부산광역시 부산진구 개금동,527-220,527,220,개금인제빌리지,전세,29.89,202012,8,"11,000",0,3,2019,냉정로178번길 27-7
부산광역시 부산진구 개금동,527-220,527,220,개금인제빌리지,전세,29.89,202012,28,"9,000",0,5,2019,냉정로178번길 27-7
부산광역시 부산진구 개금동,171-64,171,64,골드캐슬B동,전세,29.82,202012,20,"7,000",0,2,2012,복지로21번길 42-3
부산광역시 부산진구 개금동,177-213,177,213,그린빌,월세,19.89,202012,24,500,36,6,2013,복지로13번길 18-5
부산광역시 부산진구 개금동,523-75,523,75,동양캐슬,월세,26.38,202012,4,"1,000",30,11,2013,복지로 25
부산광역시 부산진구 개금동,523-34,523,34,미즈에스,월세,22.26,202012,22,"3,000",23,7,2013,복지로21번길 1
부산광역시 부산진구 개금동,171-22,171,22,유나베네스IV,전세,28.95,202012,17,"8,000",0,6,2013,냉정로 217-4
부산광역시 부산진구 개금동,618-5,618,5,이린타워빌9,월세,59.82,202012,10,"4,000",50,6,2017, 
부산광역시 부산진구 개금동,633-121,633,121,인제빌,전세,15.91,202012,1,"4,000",0,5,2004,복지로85번길 11-8
부산광역시 부산진구 당감동,797-1,797,1,유창 플라자,전세,48.45,202012,21,"8,000",0,3,null,백양산로53번길 79
부산광역시 부산진구 당감동,818-84,818,84,정원하이빌,월세,43.99,202012,31,"2,000",45,3,2014,가야대로691번길 8
부산광역시 부산진구 당감동,1016,1016,0,힐탑스타,전세,27.78,202012,9,"14,000",0,17,2020,가야대로 701
부산광역시 부산진구 당감동,1016,1016,0,힐탑스타,월세,29.7,202012,14,"1,000",23,9,2020,가야대로 701
부산광역시 부산진구 당감동,1016,1016,0,힐탑스타,월세,29.7,202012,14,150,28,5,2020,가야대로 701
부산광역시 부산진구 당감동,1016,1016,0,힐탑스타,전세,28.07,202012,15,"15,000",0,7,2020,가야대로 701
부산광역시 부산진구 당감동,1016,1016,0,힐탑스타,월세,27.78,202012,16,500,60,3,2020,가야대로 701
부산광역시 부산진구 당감동,1016,1016,0,힐탑스타,전세,29.7,202012,16,"16,000",0,23,2020,가야대로 701
부산광역시 부산진구 당감동,1016,1016,0,힐탑스타,월세,27.78,202012,17,"1,000",60,21,2020,가야대로 701
부산광역시 부산진구 범전동,383-15,383,15,하이뷰 더파크,월세,25.89,202012,7,"1,000",55,18,2020,중앙대로 829
부산광역시 부산진구 범전동,383-15,383,15,하이뷰 더파크,월세,25.89,202012,8,"6,000",30,21,2020,중앙대로 829
부산광역시 부산진구 범전동,383-15,383,15,하이뷰 더파크,월세,25.89,202012,9,"6,000",30,20,2020,중앙대로 829
부산광역시 부산진구 범전동,383-15,383,15,하이뷰 더파크,전세,26.04,202012,12,"14,000",0,16,2020,중앙대로 829
부산광역시 부산진구 범전동,383-15,383,15,하이뷰 더파크,월세,25.89,202012,13,"1,500",50,21,2020,중앙대로 829
부산광역시 부산진구 범전동,383-15,383,15,하이뷰 더파크,전세,25.89,202012,16,"13,000",0,20,2020,중앙대로 829
부산광역시 부산진구 범전동,383-15,383,15,하이뷰 더파크,전세,25.89,202012,22,"13,700",0,9,2020,중앙대로 829
부산광역시 부산진구 범전동,383-15,383,15,하이뷰 더파크,월세,25.89,202012,22,"5,000",35,19,2020,중앙대로 829
부산광역시 부산진구 범전동,383-15,383,15,하이뷰 더파크,월세,25.89,202012,24,"6,000",30,21,2020,중앙대로 829
부산광역시 부산진구 범전동,383-15,383,15,하이뷰 더파크,전세,26.04,202012,30,"14,500",0,10,2020,중앙대로 829
부산광역시 부산진구 범전동,383-15,383,15,하이뷰 더파크,전세,26.04,202012,31,"13,800",0,5,2020,중앙대로 829
부산광역시 부산진구 범천동,851-3,851,3,대동레미안센트럴시티,전세,25.47,202012,15,"8,000",0,9,2016,황령대로30번길 68
부산광역시 부산진구 범천동,851-3,851,3,대동레미안센트럴시티,전세,25.47,202012,18,"8,000",0,10,2016,황령대로30번길 68
부산광역시 부산진구 범천동,851-3,851,3,대동레미안센트럴시티,전세,24.76,202012,23,"8,000",0,9,2016,황령대로30번길 68
부산광역시 부산진구 범천동,857-12,857,12,대동레미안젤리,전세,29.71,202012,1,"9,000",0,5,2016,황령대로7번길 27
부산광역시 부산진구 범천동,842-2,842,2,두산위브센티움,월세,30.95,202012,3,"1,000",25,12,2005,자유평화로37번길 67
부산광역시 부산진구 범천동,1000-24,1000,24,범내골역 한라비발디 STUDIO 422,월세,29.82,202012,4,"2,000",30,13,2013,범천로 22
부산광역시 부산진구 범천동,1000-24,1000,24,범내골역 한라비발디 STUDIO 422,월세,28.58,202012,8,"2,000",30,22,2013,범천로 22
부산광역시 부산진구 범천동,1000-24,1000,24,범내골역 한라비발디 STUDIO 422,월세,28.61,202012,10,"1,000",40,17,2013,범천로 22
부산광역시 부산진구 범천동,1000-24,1000,24,범내골역 한라비발디 STUDIO 422,월세,28.61,202012,26,500,45,17,2013,범천로 22
부산광역시 부산진구 범천동,869-24,869,24,범천동삼비주상복합,전세,30.51,202012,20,"11,573",0,5,2020,중앙대로621번길 8
부산광역시 부산진구 범천동,848-8,848,8,부산 범일 로얄팰리스 2차,월세,51.03,202012,2,"5,000",55,19,2020,범일로 176
부산광역시 부산진구 범천동,848-8,848,8,부산 범일 로얄팰리스 2차,월세,51.03,202012,2,"3,000",70,10,2020,범일로 176
부산광역시 부산진구 범천동,848-8,848,8,부산 범일 로얄팰리스 2차,전세,51.03,202012,8,"21,000",0,12,2020,범일로 176
부산광역시 부산진구 범천동,848-8,848,8,부산 범일 로얄팰리스 2차,전세,51.03,202012,9,"22,000",0,11,2020,범일로 176
부산광역시 부산진구 범천동,1650,1650,0,서면3차 봄여름가을겨울,전세,60.83,202012,7,"22,500",0,12,2020,가야대로 694
